"Time","Found","Snow","Colour","Age","Hobby","Rank","Series","ParticipantID"
2.89,"Yes",TRUE,"Brown",31,"No",7,6,2058
60,"No",FALSE,"Grey",31,"No",8,6,2058
7.059,"Yes",TRUE,"Brown",49,"No",1,7,2059
13.613,"Yes",TRUE,"Grey",49,"No",2,7,2059
4.997,"Yes",FALSE,"Brown",49,"No",3,7,2059
38.084,"Yes",FALSE,"Grey",49,"No",4,7,2059
3.342,"Yes",TRUE,"Brown",49,"No",5,7,2059
7.575,"Yes",FALSE,"Brown",49,"No",6,7,2059
5.408,"Yes",TRUE,"Grey",49,"No",7,7,2059
15.009,"Yes",FALSE,"Grey",49,"No",8,7,2059
9.92,"Yes",TRUE,"Brown",49,"No",1,7,2060
36.35,"Yes",TRUE,"Grey",49,"No",2,7,2060
15.924,"Yes",FALSE,"Brown",49,"No",3,7,2060
60,"No",FALSE,"Grey",49,"No",4,7,2060
4.768,"Yes",TRUE,"Brown",49,"No",5,7,2060
44.972,"Yes",FALSE,"Brown",49,"No",6,7,2060
6.74,"Yes",TRUE,"Grey",49,"No",7,7,2060
10.496,"Yes",FALSE,"Grey",49,"No",8,7,2060
9.965,"Yes",TRUE,"Grey",31,"No",1,1,2061
2.894,"Yes",FALSE,"Grey",31,"No",2,1,2061
2.556,"Yes",TRUE,"Brown",31,"No",3,1,2061
18.855,"Yes",FALSE,"Brown",31,"No",4,1,2061
5.282,"Yes",FALSE,"Brown",31,"No",5,1,2061
5.579,"Yes",TRUE,"Grey",31,"No",6,1,2061
3.261,"Yes",FALSE,"Grey",31,"No",7,1,2061
60,"No",TRUE,"Brown",31,"No",8,1,2061
0.388,"Yes",TRUE,"Brown",64,"Yes",1,7,2062
9.406,"Yes",TRUE,"Grey",64,"Yes",2,7,2062
2.864,"Yes",FALSE,"Brown",64,"Yes",3,7,2062
6.918,"Yes",FALSE,"Grey",64,"Yes",4,7,2062
1.982,"Yes",TRUE,"Brown",64,"Yes",5,7,2062
6.26,"Yes",FALSE,"Brown",64,"Yes",6,7,2062
3.414,"Yes",TRUE,"Grey",64,"Yes",7,7,2062
2.34,"Yes",FALSE,"Grey",64,"Yes",8,7,2062
2.005,"Yes",FALSE,"Grey",34,"No",1,4,2063
24.684,"Yes",TRUE,"Brown",34,"No",2,4,2063
4.073,"Yes",TRUE,"Grey",34,"No",3,4,2063
6.904,"Yes",FALSE,"Brown",34,"No",4,4,2063
1.487,"Yes",TRUE,"Brown",34,"No",5,4,2063
8.618,"Yes",FALSE,"Grey",34,"No",6,4,2063
4.844,"Yes",FALSE,"Brown",34,"No",7,4,2063
5.087,"Yes",TRUE,"Grey",34,"No",8,4,2063
3.97,"Yes",TRUE,"Grey",38,"No",1,2,2064
1.941,"Yes",FALSE,"Brown",38,"No",2,2,2064
6.393,"Yes",FALSE,"Grey",38,"No",3,2,2064
1.96,"Yes",TRUE,"Brown",38,"No",4,2,2064
3.6,"Yes",FALSE,"Brown",38,"No",5,2,2064
60,"No",TRUE,"Grey",38,"No",6,2,2064
2.983,"Yes",TRUE,"Brown",38,"No",7,2,2064
53.632,"Yes",FALSE,"Grey",38,"No",8,2,2064
3.406,"Yes",TRUE,"Grey",34,"Yes",1,2,2065
2.544,"Yes",FALSE,"Brown",34,"Yes",2,2,2065
5.466,"Yes",FALSE,"Grey",34,"Yes",3,2,2065
6.169,"Yes",TRUE,"Brown",34,"Yes",4,2,2065
3.027,"Yes",FALSE,"Brown",34,"Yes",5,2,2065
5.733,"Yes",TRUE,"Grey",34,"Yes",6,2,2065
18.998,"Yes",TRUE,"Brown",34,"Yes",7,2,2065
60,"No",FALSE,"Grey",34,"Yes",8,2,2065
8.423,"Yes",TRUE,"Grey",63,"Yes",1,1,2066
23.321,"Yes",FALSE,"Grey",63,"Yes",2,1,2066
4.288,"Yes",TRUE,"Brown",63,"Yes",3,1,2066
60,"No",FALSE,"Brown",63,"Yes",4,1,2066
10.224,"Yes",FALSE,"Brown",63,"Yes",5,1,2066
3.693,"Yes",TRUE,"Grey",63,"Yes",6,1,2066
9.288,"Yes",FALSE,"Grey",63,"Yes",7,1,2066
60,"No",TRUE,"Brown",63,"Yes",8,1,2066
6.958,"Yes",TRUE,"Grey",28,"No",1,5,2067
9.86,"Yes",FALSE,"Grey",28,"No",2,5,2067
1.743,"Yes",TRUE,"Brown",28,"No",3,5,2067
2.902,"Yes",FALSE,"Brown",28,"No",4,5,2067
3.876,"Yes",FALSE,"Brown",28,"No",5,5,2067
7.049,"Yes",TRUE,"Grey",28,"No",6,5,2067
6.947,"Yes",FALSE,"Grey",28,"No",7,5,2067
2.711,"Yes",TRUE,"Brown",28,"No",8,5,2067
8.417,"Yes",FALSE,"Grey",42,"No",1,4,2068
2.753,"Yes",TRUE,"Brown",42,"No",2,4,2068
7.468,"Yes",TRUE,"Grey",42,"No",3,4,2068
60,"No",FALSE,"Brown",42,"No",4,4,2068
1.672,"Yes",TRUE,"Brown",42,"No",5,4,2068
6.408,"Yes",FALSE,"Grey",42,"No",6,4,2068
6.501,"Yes",FALSE,"Brown",42,"No",7,4,2068
8.116,"Yes",TRUE,"Grey",42,"No",8,4,2068
14.979,"Yes",TRUE,"Grey",25,"No",1,6,2069
9.383,"Yes",FALSE,"Brown",25,"No",2,6,2069
3.075,"Yes",FALSE,"Grey",25,"No",3,6,2069
4.783,"Yes",TRUE,"Brown",25,"No",4,6,2069
6.734,"Yes",FALSE,"Brown",25,"No",5,6,2069
21.986,"Yes",TRUE,"Grey",25,"No",6,6,2069
3.915,"Yes",TRUE,"Brown",25,"No",7,6,2069
60,"No",FALSE,"Grey",25,"No",8,6,2069
5.407,"Yes",FALSE,"Grey",50,"No",1,4,2070
9.422,"Yes",TRUE,"Brown",50,"No",2,4,2070
6.741,"Yes",TRUE,"Grey",50,"No",3,4,2070
60,"No",FALSE,"Brown",50,"No",4,4,2070
1.782,"Yes",TRUE,"Brown",50,"No",5,4,2070
2.226,"Yes",FALSE,"Grey",50,"No",6,4,2070
4.13,"Yes",FALSE,"Brown",50,"No",7,4,2070
5.912,"Yes",TRUE,"Grey",50,"No",8,4,2070
1.997,"Yes",TRUE,"Brown",26,"No",1,3,2071
60,"No",TRUE,"Grey",26,"No",2,3,2071
1.9,"Yes",FALSE,"Brown",26,"No",3,3,2071
2.317,"Yes",FALSE,"Grey",26,"No",4,3,2071
3.881,"Yes",TRUE,"Brown",26,"No",5,3,2071
3.962,"Yes",FALSE,"Brown",26,"No",6,3,2071
2.877,"Yes",TRUE,"Grey",26,"No",7,3,2071
2.372,"Yes",FALSE,"Grey",26,"No",8,3,2071
2.906,"Yes",FALSE,"Grey",65,"Yes",1,8,2072
2.396,"Yes",TRUE,"Brown",65,"Yes",2,8,2072
19.304,"Yes",TRUE,"Grey",65,"Yes",3,8,2072
60,"No",FALSE,"Brown",65,"Yes",4,8,2072
9.938,"Yes",TRUE,"Brown",65,"Yes",5,8,2072
10.348,"Yes",FALSE,"Grey",65,"Yes",6,8,2072
3.578,"Yes",FALSE,"Brown",65,"Yes",7,8,2072
60,"No",TRUE,"Grey",65,"Yes",8,8,2072
2.47,"Yes",TRUE,"Grey",39,"No",1,2,2073
13.524,"Yes",FALSE,"Brown",39,"No",2,2,2073
7.249,"Yes",FALSE,"Grey",39,"No",3,2,2073
3.379,"Yes",TRUE,"Brown",39,"No",4,2,2073
2.671,"Yes",FALSE,"Brown",39,"No",5,2,2073
20.885,"Yes",TRUE,"Grey",39,"No",6,2,2073
5.557,"Yes",TRUE,"Brown",39,"No",7,2,2073
30.4,"Yes",FALSE,"Grey",39,"No",8,2,2073
10.799,"Yes",TRUE,"Grey",36,"No",1,6,2074
60,"No",FALSE,"Brown",36,"No",2,6,2074
3.097,"Yes",FALSE,"Grey",36,"No",3,6,2074
3.286,"Yes",TRUE,"Brown",36,"No",4,6,2074
5.366,"Yes",FALSE,"Brown",36,"No",5,6,2074
12.45,"Yes",TRUE,"Grey",36,"No",6,6,2074
4.464,"Yes",TRUE,"Brown",36,"No",7,6,2074
8.116,"Yes",FALSE,"Grey",36,"No",8,6,2074
1.438,"Yes",TRUE,"Grey",36,"No",1,2,2075
4.094,"Yes",FALSE,"Brown",36,"No",2,2,2075
4.072,"Yes",FALSE,"Grey",36,"No",3,2,2075
2.916,"Yes",TRUE,"Brown",36,"No",4,2,2075
2.558,"Yes",FALSE,"Brown",36,"No",5,2,2075
17.892,"Yes",TRUE,"Grey",36,"No",6,2,2075
13.58,"Yes",TRUE,"Brown",36,"No",7,2,2075
5.628,"Yes",FALSE,"Grey",36,"No",8,2,2075
14.427,"Yes",FALSE,"Grey",48,"No",1,8,2076
8.615,"Yes",TRUE,"Brown",48,"No",2,8,2076
5.454,"Yes",TRUE,"Grey",48,"No",3,8,2076
4.548,"Yes",FALSE,"Brown",48,"No",4,8,2076
2.471,"Yes",TRUE,"Brown",48,"No",5,8,2076
5.689,"Yes",FALSE,"Grey",48,"No",6,8,2076
2.188,"Yes",FALSE,"Brown",48,"No",7,8,2076
60,"No",TRUE,"Grey",48,"No",8,8,2076
14.874,"Yes",TRUE,"Grey",49,"No",1,6,2077
4.788,"Yes",FALSE,"Brown",49,"No",2,6,2077
2.241,"Yes",FALSE,"Grey",49,"No",3,6,2077
7.692,"Yes",TRUE,"Brown",49,"No",4,6,2077
14.602,"Yes",FALSE,"Brown",49,"No",5,6,2077
13.665,"Yes",TRUE,"Grey",49,"No",6,6,2077
7.588,"Yes",TRUE,"Brown",49,"No",7,6,2077
60,"No",FALSE,"Grey",49,"No",8,6,2077
34.651,"Yes",TRUE,"Grey",36,"No",1,1,2078
19.109,"Yes",FALSE,"Grey",36,"No",2,1,2078
2.39,"Yes",TRUE,"Brown",36,"No",3,1,2078
2.326,"Yes",FALSE,"Brown",36,"No",4,1,2078
5.065,"Yes",FALSE,"Brown",36,"No",5,1,2078
2.344,"Yes",TRUE,"Grey",36,"No",6,1,2078
7.02,"Yes",FALSE,"Grey",36,"No",7,1,2078
60,"No",TRUE,"Brown",36,"No",8,1,2078
7.774,"Yes",TRUE,"Brown",41,"No",1,7,2079
14.807,"Yes",TRUE,"Grey",41,"No",2,7,2079
1.543,"Yes",FALSE,"Brown",41,"No",3,7,2079
3.475,"Yes",FALSE,"Grey",41,"No",4,7,2079
2.799,"Yes",TRUE,"Brown",41,"No",5,7,2079
3.561,"Yes",FALSE,"Brown",41,"No",6,7,2079
3.016,"Yes",TRUE,"Grey",41,"No",7,7,2079
1.843,"Yes",FALSE,"Grey",41,"No",8,7,2079
2.186,"Yes",FALSE,"Grey",27,"No",1,8,2080
5.505,"Yes",TRUE,"Brown",27,"No",2,8,2080
20.229,"Yes",TRUE,"Grey",27,"No",3,8,2080
7.843,"Yes",FALSE,"Brown",27,"No",4,8,2080
33.483,"Yes",TRUE,"Brown",27,"No",5,8,2080
4.679,"Yes",FALSE,"Grey",27,"No",6,8,2080
1.57,"Yes",FALSE,"Brown",27,"No",7,8,2080
26.919,"Yes",TRUE,"Grey",27,"No",8,8,2080
4.61,"Yes",TRUE,"Brown",26,"No",1,7,2081
11.737,"Yes",TRUE,"Grey",26,"No",2,7,2081
4.507,"Yes",FALSE,"Brown",26,"No",3,7,2081
3.54,"Yes",FALSE,"Grey",26,"No",4,7,2081
2.058,"Yes",TRUE,"Brown",26,"No",5,7,2081
34.984,"Yes",FALSE,"Brown",26,"No",6,7,2081
2.434,"Yes",TRUE,"Grey",26,"No",7,7,2081
3.731,"Yes",FALSE,"Grey",26,"No",8,7,2081
4.259,"Yes",TRUE,"Brown",32,"No",1,7,2082
4.374,"Yes",TRUE,"Grey",32,"No",2,7,2082
2.157,"Yes",FALSE,"Brown",32,"No",3,7,2082
5.615,"Yes",FALSE,"Grey",32,"No",4,7,2082
2.182,"Yes",TRUE,"Brown",32,"No",5,7,2082
6.439,"Yes",FALSE,"Brown",32,"No",6,7,2082
9.615,"Yes",TRUE,"Grey",32,"No",7,7,2082
6.25,"Yes",FALSE,"Grey",32,"No",8,7,2082
7.58,"Yes",FALSE,"Grey",37,"No",1,8,2083
2.041,"Yes",TRUE,"Brown",37,"No",2,8,2083
2.906,"Yes",TRUE,"Grey",37,"No",3,8,2083
5.368,"Yes",FALSE,"Brown",37,"No",4,8,2083
21.826,"Yes",TRUE,"Brown",37,"No",5,8,2083
4.143,"Yes",FALSE,"Grey",37,"No",6,8,2083
3.689,"Yes",FALSE,"Brown",37,"No",7,8,2083
60,"No",TRUE,"Grey",37,"No",8,8,2083
3.157,"Yes",TRUE,"Grey",48,"No",1,5,2084
60,"No",FALSE,"Grey",48,"No",2,5,2084
2.514,"Yes",TRUE,"Brown",48,"No",3,5,2084
29.302,"Yes",FALSE,"Brown",48,"No",4,5,2084
1.941,"Yes",FALSE,"Brown",48,"No",5,5,2084
7.304,"Yes",TRUE,"Grey",48,"No",6,5,2084
3.42,"Yes",FALSE,"Grey",48,"No",7,5,2084
1.723,"Yes",TRUE,"Brown",48,"No",8,5,2084
1.854,"Yes",TRUE,"Grey",48,"Yes",1,2,2085
4.39,"Yes",FALSE,"Brown",48,"Yes",2,2,2085
3.95,"Yes",FALSE,"Grey",48,"Yes",3,2,2085
1.544,"Yes",TRUE,"Brown",48,"Yes",4,2,2085
1.638,"Yes",FALSE,"Brown",48,"Yes",5,2,2085
10.11,"Yes",TRUE,"Grey",48,"Yes",6,2,2085
2.55,"Yes",TRUE,"Brown",48,"Yes",7,2,2085
4.506,"Yes",FALSE,"Grey",48,"Yes",8,2,2085
4.779,"Yes",TRUE,"Grey",25,"No",1,1,2086
46.429,"Yes",FALSE,"Grey",25,"No",2,1,2086
3.673,"Yes",TRUE,"Brown",25,"No",3,1,2086
9.406,"Yes",FALSE,"Brown",25,"No",4,1,2086
4.652,"Yes",FALSE,"Brown",25,"No",5,1,2086
2.426,"Yes",TRUE,"Grey",25,"No",6,1,2086
1.864,"Yes",FALSE,"Grey",25,"No",7,1,2086
60,"No",TRUE,"Brown",25,"No",8,1,2086
11.149,"Yes",TRUE,"Grey",30,"No",1,5,2087
19.48,"Yes",FALSE,"Grey",30,"No",2,5,2087
3.892,"Yes",TRUE,"Brown",30,"No",3,5,2087
1.741,"Yes",FALSE,"Brown",30,"No",4,5,2087
1.63,"Yes",FALSE,"Brown",30,"No",5,5,2087
3.537,"Yes",TRUE,"Grey",30,"No",6,5,2087
19.499,"Yes",FALSE,"Grey",30,"No",7,5,2087
1.585,"Yes",TRUE,"Brown",30,"No",8,5,2087
16.495,"Yes",TRUE,"Grey",48,"No",1,2,2088
3.04,"Yes",FALSE,"Brown",48,"No",2,2,2088
11.216,"Yes",FALSE,"Grey",48,"No",3,2,2088
11.398,"Yes",TRUE,"Brown",48,"No",4,2,2088
1.807,"Yes",FALSE,"Brown",48,"No",5,2,2088
60,"No",TRUE,"Grey",48,"No",6,2,2088
4.548,"Yes",TRUE,"Brown",48,"No",7,2,2088
60,"No",FALSE,"Grey",48,"No",8,2,2088
2.768,"Yes",TRUE,"Grey",54,"No",1,5,2089
29.804,"Yes",FALSE,"Grey",54,"No",2,5,2089
3.004,"Yes",TRUE,"Brown",54,"No",3,5,2089
2.438,"Yes",FALSE,"Brown",54,"No",4,5,2089
2.298,"Yes",FALSE,"Brown",54,"No",5,5,2089
7.064,"Yes",TRUE,"Grey",54,"No",6,5,2089
7.014,"Yes",FALSE,"Grey",54,"No",7,5,2089
14.198,"Yes",TRUE,"Brown",54,"No",8,5,2089
14.9,"Yes",TRUE,"Brown",40,"No",1,7,2090
60,"No",TRUE,"Grey",40,"No",2,7,2090
16.33,"Yes",FALSE,"Brown",40,"No",3,7,2090
34.142,"Yes",FALSE,"Grey",40,"No",4,7,2090
2.142,"Yes",TRUE,"Brown",40,"No",5,7,2090
3.928,"Yes",FALSE,"Brown",40,"No",6,7,2090
6.742,"Yes",TRUE,"Grey",40,"No",7,7,2090
8.336,"Yes",FALSE,"Grey",40,"No",8,7,2090
4.76,"Yes",TRUE,"Grey",65,"No",1,6,2091
5.862,"Yes",FALSE,"Brown",65,"No",2,6,2091
3.258,"Yes",FALSE,"Grey",65,"No",3,6,2091
4.842,"Yes",TRUE,"Brown",65,"No",4,6,2091
6.404,"Yes",FALSE,"Brown",65,"No",5,6,2091
52.7,"Yes",TRUE,"Grey",65,"No",6,6,2091
2.026,"Yes",TRUE,"Brown",65,"No",7,6,2091
60,"No",FALSE,"Grey",65,"No",8,6,2091
2.239,"Yes",TRUE,"Brown",26,"No",1,3,2092
60,"No",TRUE,"Grey",26,"No",2,3,2092
3.461,"Yes",FALSE,"Brown",26,"No",3,3,2092
2.418,"Yes",FALSE,"Grey",26,"No",4,3,2092
8.526,"Yes",TRUE,"Brown",26,"No",5,3,2092
3.405,"Yes",FALSE,"Brown",26,"No",6,3,2092
6.297,"Yes",TRUE,"Grey",26,"No",7,3,2092
4.837,"Yes",FALSE,"Grey",26,"No",8,3,2092
54.057,"Yes",TRUE,"Brown",25,"No",1,3,2093
60,"No",TRUE,"Grey",25,"No",2,3,2093
4.454,"Yes",FALSE,"Brown",25,"No",3,3,2093
3.036,"Yes",FALSE,"Grey",25,"No",4,3,2093
12.1,"Yes",TRUE,"Brown",25,"No",5,3,2093
29.812,"Yes",FALSE,"Brown",25,"No",6,3,2093
8.472,"Yes",TRUE,"Grey",25,"No",7,3,2093
3.848,"Yes",FALSE,"Grey",25,"No",8,3,2093
60,"No",TRUE,"Grey",26,"No",1,1,2094
47.749,"Yes",FALSE,"Grey",26,"No",2,1,2094
2.721,"Yes",TRUE,"Brown",26,"No",3,1,2094
12.861,"Yes",FALSE,"Brown",26,"No",4,1,2094
9.709,"Yes",FALSE,"Brown",26,"No",5,1,2094
2.526,"Yes",TRUE,"Grey",26,"No",6,1,2094
3.341,"Yes",FALSE,"Grey",26,"No",7,1,2094
60,"No",TRUE,"Brown",26,"No",8,1,2094
1.474,"Yes",TRUE,"Grey",18,"No",1,2,2095
2.402,"Yes",FALSE,"Brown",18,"No",2,2,2095
3.798,"Yes",FALSE,"Grey",18,"No",3,2,2095
5.058,"Yes",TRUE,"Brown",18,"No",4,2,2095
2.351,"Yes",FALSE,"Brown",18,"No",5,2,2095
15.363,"Yes",TRUE,"Grey",18,"No",6,2,2095
5.042,"Yes",TRUE,"Brown",18,"No",7,2,2095
6.888,"Yes",FALSE,"Grey",18,"No",8,2,2095
4.338,"Yes",TRUE,"Grey",52,"No",1,5,2096
60,"No",FALSE,"Grey",52,"No",2,5,2096
3.676,"Yes",TRUE,"Brown",52,"No",3,5,2096
7.626,"Yes",FALSE,"Brown",52,"No",4,5,2096
3.216,"Yes",FALSE,"Brown",52,"No",5,5,2096
6.506,"Yes",TRUE,"Grey",52,"No",6,5,2096
12.274,"Yes",FALSE,"Grey",52,"No",7,5,2096
3.232,"Yes",TRUE,"Brown",52,"No",8,5,2096
4.786,"Yes",FALSE,"Grey",27,"No",1,4,2097
33.28,"Yes",TRUE,"Brown",27,"No",2,4,2097
3.153,"Yes",TRUE,"Grey",27,"No",3,4,2097
60,"No",FALSE,"Brown",27,"No",4,4,2097
1.642,"Yes",TRUE,"Brown",27,"No",5,4,2097
4.46,"Yes",FALSE,"Grey",27,"No",6,4,2097
3.218,"Yes",FALSE,"Brown",27,"No",7,4,2097
5.426,"Yes",TRUE,"Grey",27,"No",8,4,2097
1.734,"Yes",TRUE,"Brown",35,"No",1,3,2098
60,"No",TRUE,"Grey",35,"No",2,3,2098
2.222,"Yes",FALSE,"Brown",35,"No",3,3,2098
3.827,"Yes",FALSE,"Grey",35,"No",4,3,2098
4.291,"Yes",TRUE,"Brown",35,"No",5,3,2098
1.901,"Yes",FALSE,"Brown",35,"No",6,3,2098
7.996,"Yes",TRUE,"Grey",35,"No",7,3,2098
3.095,"Yes",FALSE,"Grey",35,"No",8,3,2098
6.929,"Yes",TRUE,"Grey",44,"No",1,1,2099
7.407,"Yes",FALSE,"Grey",44,"No",2,1,2099
2.646,"Yes",TRUE,"Brown",44,"No",3,1,2099
8.873,"Yes",FALSE,"Brown",44,"No",4,1,2099
4.694,"Yes",FALSE,"Brown",44,"No",5,1,2099
1.875,"Yes",TRUE,"Grey",44,"No",6,1,2099
2.215,"Yes",FALSE,"Grey",44,"No",7,1,2099
60,"No",TRUE,"Brown",44,"No",8,1,2099
8.454,"Yes",TRUE,"Brown",65,"Yes",1,7,2100
19.132,"Yes",TRUE,"Grey",65,"Yes",2,7,2100
2.058,"Yes",FALSE,"Brown",65,"Yes",3,7,2100
7.85,"Yes",FALSE,"Grey",65,"Yes",4,7,2100
2.652,"Yes",TRUE,"Brown",65,"Yes",5,7,2100
60,"No",FALSE,"Brown",65,"Yes",6,7,2100
39.608,"Yes",TRUE,"Grey",65,"Yes",7,7,2100
60,"No",FALSE,"Grey",65,"Yes",8,7,2100
9.366,"Yes",TRUE,"Brown",48,"No",1,3,2101
60,"No",TRUE,"Grey",48,"No",2,3,2101
2.314,"Yes",FALSE,"Brown",48,"No",3,3,2101
5.114,"Yes",FALSE,"Grey",48,"No",4,3,2101
6.568,"Yes",TRUE,"Brown",48,"No",5,3,2101
5.406,"Yes",FALSE,"Brown",48,"No",6,3,2101
8.488,"Yes",TRUE,"Grey",48,"No",7,3,2101
3.916,"Yes",FALSE,"Grey",48,"No",8,3,2101
60,"No",TRUE,"Grey",17,"No",1,6,2102
5.892,"Yes",FALSE,"Brown",17,"No",2,6,2102
3.992,"Yes",FALSE,"Grey",17,"No",3,6,2102
4.17,"Yes",TRUE,"Brown",17,"No",4,6,2102
18.004,"Yes",FALSE,"Brown",17,"No",5,6,2102
20.386,"Yes",TRUE,"Grey",17,"No",6,6,2102
6.015,"Yes",TRUE,"Brown",17,"No",7,6,2102
21.138,"Yes",FALSE,"Grey",17,"No",8,6,2102
1.824,"Yes",TRUE,"Brown",NA,"No",1,3,2103
60,"No",TRUE,"Grey",NA,"No",2,3,2103
2.444,"Yes",FALSE,"Brown",NA,"No",3,3,2103
4.899,"Yes",FALSE,"Grey",NA,"No",4,3,2103
2.168,"Yes",TRUE,"Brown",NA,"No",5,3,2103
7.629,"Yes",FALSE,"Brown",NA,"No",6,3,2103
2.549,"Yes",TRUE,"Grey",NA,"No",7,3,2103
1.591,"Yes",FALSE,"Grey",NA,"No",8,3,2103
2.298,"Yes",FALSE,"Grey",31,"No",1,8,2104
1.503,"Yes",TRUE,"Brown",31,"No",2,8,2104
3.342,"Yes",TRUE,"Grey",31,"No",3,8,2104
15.281,"Yes",FALSE,"Brown",31,"No",4,8,2104
1.748,"Yes",TRUE,"Brown",31,"No",5,8,2104
7.623,"Yes",FALSE,"Grey",31,"No",6,8,2104
1.723,"Yes",FALSE,"Brown",31,"No",7,8,2104
60,"No",TRUE,"Grey",31,"No",8,8,2104
2.434,"Yes",TRUE,"Grey",60,"No",1,2,2105
2.959,"Yes",FALSE,"Brown",60,"No",2,2,2105
3.365,"Yes",FALSE,"Grey",60,"No",3,2,2105
2.15,"Yes",TRUE,"Brown",60,"No",4,2,2105
2.057,"Yes",FALSE,"Brown",60,"No",5,2,2105
9.564,"Yes",TRUE,"Grey",60,"No",6,2,2105
5.56,"Yes",TRUE,"Brown",60,"No",7,2,2105
60,"No",FALSE,"Grey",60,"No",8,2,2105
1.759,"Yes",TRUE,"Brown",30,"No",1,3,2106
60,"No",TRUE,"Grey",30,"No",2,3,2106
1.764,"Yes",FALSE,"Brown",30,"No",3,3,2106
4.61,"Yes",FALSE,"Grey",30,"No",4,3,2106
5.473,"Yes",TRUE,"Brown",30,"No",5,3,2106
2.115,"Yes",FALSE,"Brown",30,"No",6,3,2106
2.526,"Yes",TRUE,"Grey",30,"No",7,3,2106
2.747,"Yes",FALSE,"Grey",30,"No",8,3,2106
24.392,"Yes",TRUE,"Brown",35,"Yes",1,7,2107
58.445,"Yes",TRUE,"Grey",35,"Yes",2,7,2107
3.303,"Yes",FALSE,"Brown",35,"Yes",3,7,2107
2.83,"Yes",FALSE,"Grey",35,"Yes",4,7,2107
4.328,"Yes",TRUE,"Brown",35,"Yes",5,7,2107
44.715,"Yes",FALSE,"Brown",35,"Yes",6,7,2107
8.532,"Yes",TRUE,"Grey",35,"Yes",7,7,2107
9.022,"Yes",FALSE,"Grey",35,"Yes",8,7,2107
4.064,"Yes",TRUE,"Brown",43,"No",1,3,2108
60,"No",TRUE,"Grey",43,"No",2,3,2108
2.686,"Yes",FALSE,"Brown",43,"No",3,3,2108
10.276,"Yes",FALSE,"Grey",43,"No",4,3,2108
3.725,"Yes",TRUE,"Brown",43,"No",5,3,2108
3.34,"Yes",FALSE,"Brown",43,"No",6,3,2108
14.173,"Yes",TRUE,"Grey",43,"No",7,3,2108
3.19,"Yes",FALSE,"Grey",43,"No",8,3,2108
12.499,"Yes",TRUE,"Grey",29,"No",1,6,2109
3.715,"Yes",FALSE,"Brown",29,"No",2,6,2109
4.011,"Yes",FALSE,"Grey",29,"No",3,6,2109
5.336,"Yes",TRUE,"Brown",29,"No",4,6,2109
8.875,"Yes",FALSE,"Brown",29,"No",5,6,2109
4.068,"Yes",TRUE,"Grey",29,"No",6,6,2109
3.393,"Yes",TRUE,"Brown",29,"No",7,6,2109
3.737,"Yes",FALSE,"Grey",29,"No",8,6,2109
9.325,"Yes",TRUE,"Brown",44,"No",1,7,2110
2.529,"Yes",TRUE,"Grey",44,"No",2,7,2110
7.302,"Yes",FALSE,"Brown",44,"No",3,7,2110
6.33,"Yes",FALSE,"Grey",44,"No",4,7,2110
6.813,"Yes",TRUE,"Brown",44,"No",5,7,2110
17.725,"Yes",FALSE,"Brown",44,"No",6,7,2110
12.462,"Yes",TRUE,"Grey",44,"No",7,7,2110
5.287,"Yes",FALSE,"Grey",44,"No",8,7,2110
2.133,"Yes",TRUE,"Grey",26,"Yes",1,6,2111
5.337,"Yes",FALSE,"Brown",26,"Yes",2,6,2111
2.397,"Yes",FALSE,"Grey",26,"Yes",3,6,2111
16.704,"Yes",TRUE,"Brown",26,"Yes",4,6,2111
3.41,"Yes",FALSE,"Brown",26,"Yes",5,6,2111
10.019,"Yes",TRUE,"Grey",26,"Yes",6,6,2111
3.2,"Yes",TRUE,"Brown",26,"Yes",7,6,2111
14.038,"Yes",FALSE,"Grey",26,"Yes",8,6,2111
4.718,"Yes",TRUE,"Brown",50,"No",1,7,2112
1.878,"Yes",TRUE,"Grey",50,"No",2,7,2112
1.956,"Yes",FALSE,"Brown",50,"No",3,7,2112
17.558,"Yes",FALSE,"Grey",50,"No",4,7,2112
2.176,"Yes",TRUE,"Brown",50,"No",5,7,2112
4.016,"Yes",FALSE,"Brown",50,"No",6,7,2112
6.768,"Yes",TRUE,"Grey",50,"No",7,7,2112
2.034,"Yes",FALSE,"Grey",50,"No",8,7,2112
9.578,"Yes",FALSE,"Grey",58,"No",1,4,2113
33.516,"Yes",TRUE,"Brown",58,"No",2,4,2113
3.685,"Yes",TRUE,"Grey",58,"No",3,4,2113
60,"No",FALSE,"Brown",58,"No",4,4,2113
2.054,"Yes",TRUE,"Brown",58,"No",5,4,2113
5.934,"Yes",FALSE,"Grey",58,"No",6,4,2113
4.381,"Yes",FALSE,"Brown",58,"No",7,4,2113
8.879,"Yes",TRUE,"Grey",58,"No",8,4,2113
9.203,"Yes",TRUE,"Grey",29,"No",1,6,2114
2.764,"Yes",FALSE,"Brown",29,"No",2,6,2114
5.598,"Yes",FALSE,"Grey",29,"No",3,6,2114
9.611,"Yes",TRUE,"Brown",29,"No",4,6,2114
6.878,"Yes",FALSE,"Brown",29,"No",5,6,2114
60,"No",TRUE,"Grey",29,"No",6,6,2114
5.602,"Yes",TRUE,"Brown",29,"No",7,6,2114
45.15,"Yes",FALSE,"Grey",29,"No",8,6,2114
11.585,"Yes",TRUE,"Grey",41,"No",1,5,2115
